Color,Comment,Document group,Document name,Code,Beginning,End,Weight score,Segment,Modified by,Modified,Created by,Created,Area,Coverage %
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal d > d deletion,13,13,0,old,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:43:49,3,0.32
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t realization,13,13,0,stopped,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:43:53,7,0.75
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-vocalic r > r deletion,13,13,0,her ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:01,3,0.32
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t realization,14,14,0,knocked,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:07,7,0.75
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-vocalic r > r deletion,14,14,0,her,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:10,3,0.32
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal d > d deletion,15,15,0,and,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:14,3,0.32
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal d > d deletion,15,15,0,blackened,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:20,9,0.96
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-vocalic r > r deletion,15,15,0,her,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:23,3,0.32
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,third person singular > s realization,16,16,0,gets,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:28,4,0.43
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,third person singular > s realization,16,16,0,tells,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:30,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-vocalic r > r deletion,16,16,0,her,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:42,3,0.32
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal d > d realization,16,16,0,husband,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:45,7,0.75
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t deletion,17,17,0,don't,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:51,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t realization,17,17,0,start,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:56,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ing ultimas > in,17,17,0,talking ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:44:58,7,0.75
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,18,18,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:45:08,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ing ultimas > ing,18,18,0,everything,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:45:11,10,1.07
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,18,18,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:45:15,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,19,19,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:45:20,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,19,19,0,signifying ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:45:22,10,1.07
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ing ultimas > in,19,19,0,signifying ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:45:26,10,1.07
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t realization,25,25,0,honked,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:07,6,0.64
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t deletion,26,26,0,start ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:12,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-vocalic r > r deletion,26,26,0,start ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:15,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal d > d deletion,28,28,0,around,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:22,6,0.64
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,29,29,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:27,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,30,30,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:50,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,30,30,0,my,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:34,2,0.21
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t deletion,31,31,0,don't,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:53,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,post-consonantal t > t realization,31,31,0,start,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:55,5,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ing ultimas > in,31,31,0,talking ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:46:58,7,0.75
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,32,32,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:47:03,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ing ultimas > ing,32,32,0,everything,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:47:05,10,1.07
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,32,32,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:47:09,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,33,33,0,I,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:47:12,1,0.11
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ai monophthongization > a:,33,33,0,signifying ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:47:14,10,1.07
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-dont_start_me_talking,ing ultimas > in,33,33,0,signifying ,romeodetimmerman,2024-04-16 11:37:55,romeodetimmerman,2024-02-08 10:47:16,10,1.07
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,2,2,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:47:36,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,2,2,0,tore,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:47:38,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,3,3,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:47:47,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,3,3,0,almost,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:47:52,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,3,3,0,ground ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:47:55,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,4,4,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:47:58,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,4,4,0,tore,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:00,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,5,5,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:05,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t deletion,5,5,0,almost,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:10,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d realization,5,5,0,ground ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:13,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,7,7,0,tore,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:16,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,8,8,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:22,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,9,9,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:26,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,9,9,0,tore,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:28,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,10,10,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:36,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,11,11,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:50,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ing ultimas > in,11,11,0,morning ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:52,7,0.62
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,12,12,0,my,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:00,2,0.18
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,12,12,0,girlfriend,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:48:57,10,0.88
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,13,13,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:04,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,13,13,0,my,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:06,2,0.18
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d realization,14,14,0,heart,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:15,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,14,14,0,and,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:13,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > ai,15,15,0,like,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:20,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > ai,15,15,0,mine,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:23,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r realization,16,16,0,never,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:26,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,16,16,0,cold ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:28,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,17,17,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:31,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,17,17,0,lie,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:33,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,17,17,0,for,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:38,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t deletion,18,18,0,want,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:41,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,19,19,0,don't,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:46,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,19,19,0,your,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:49:50,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,20,20,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:08,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,20,20,0,tore,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:10,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,21,21,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:13,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,21,21,0,almost,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:17,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,21,21,0,ground ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:19,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,22,22,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:24,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,22,22,0,walked,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:26,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ing ultimas > in,22,22,0,morning,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:28,7,0.62
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,22,22,0,and ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:32,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,23,23,0,my,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:34,2,0.18
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,23,23,0,girlfriend,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:37,10,0.88
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,25,25,0,heart,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:50,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r realization,25,25,0,heart,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:53,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,25,25,0,and,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:43,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > ai,26,26,0,like,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:56,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > ai,26,26,0,mine,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:50:59,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r realization,27,27,0,never,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:02,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,27,27,0,cold ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:06,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,28,28,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:10,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,28,28,0,lie,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:16,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,28,28,0,for,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:19,3,0.27
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t deletion,29,29,0,want,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:22,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t deletion,30,30,0,don't,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:26,5,0.44
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,30,30,0,your,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:29,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,31,31,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:31,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,31,31,0,tore,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:34,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,32,32,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:51:58,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,32,32,0,almost,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:00,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal d > d deletion,32,32,0,ground ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:04,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,33,33,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:10,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ing ultimas > in,33,33,0,morning ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:12,7,0.62
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,34,34,0,my,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:14,2,0.18
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-consonantal t > t realization,34,34,0,packed,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:17,6,0.53
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ing ultimas > in,36,36,0,morning ,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:23,7,0.62
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,37,37,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:27,1,0.09
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,post-vocalic r > r deletion,37,37,0,over,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:29,4,0.35
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,37,37,0,my,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:34,2,0.18
●,,1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-tore_down,ai monophthongization > a:,38,38,0,I,romeodetimmerman,2024-04-16 11:38:48,romeodetimmerman,2024-02-08 10:52:38,1,0.09
