word,previous_word,next_word,artist,song_type,song,aae_feature,aae_realization,performance_type,time,social_group,year
by,nights , myself,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
by,nights , myself,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
myself ,,,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
myself ,,,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
ground,the , was,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
ground,the , was,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
covered,was , with,albertking,original,ive_made_nights_by_myself,post-consonantal d,0,studio,1960s,AA,1968
covered,was , with,albertking,original,ive_made_nights_by_myself,post-consonantal d,0,studio,1960s,AA,1962
I,,'ve,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,,'ve,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
nights,made , by,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
nights,made , by,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
by,nights , myself,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
by,nights , myself,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
myself ,,,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
myself ,,,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
ground,the , was,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
ground,the , was,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
covered,was , with,albertking,original,ive_made_nights_by_myself,post-consonantal d,0,studio,1960s,AA,1968
covered,was , with,albertking,original,ive_made_nights_by_myself,post-consonantal d,0,studio,1960s,AA,1962
I,, went,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,, went,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
went,I , to,albertking,original,ive_made_nights_by_myself,post-consonantal t,0,studio,1960s,AA,1968
went,I , to,albertking,original,ive_made_nights_by_myself,post-consonantal t,0,studio,1960s,AA,1962
for,look , my,albertking,original,ive_made_nights_by_myself,post-vocalic r,1,studio,1960s,AA,1968
for,look , my,albertking,original,ive_made_nights_by_myself,post-vocalic r,1,studio,1960s,AA,1962
my,for , lover,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
my,for , lover,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
lover ,,,albertking,original,ive_made_nights_by_myself,post-vocalic r,1,studio,1960s,AA,1968
lover ,,,albertking,original,ive_made_nights_by_myself,post-vocalic r,1,studio,1960s,AA,1962
my,was , pillow,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
my,was , pillow,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
I,, made,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,, made,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
nights,made , all,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
nights,made , all,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
my,was , pillow,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
my,was , pillow,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
I,and , made,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,and , made,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
nights,made , all,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
nights,made , all,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
I,, really,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,, really,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
my,wanted , baby,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
my,wanted , baby,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
and,, my,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
and,, my,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
my,and , lover,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
my,and , lover,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
lover,my , was,albertking,original,ive_made_nights_by_myself,post-vocalic r,1,studio,1960s,AA,1968
lover,my , was,albertking,original,ive_made_nights_by_myself,post-vocalic r,1,studio,1960s,AA,1962
I,, got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,, got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
I,, got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,, got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
I,yea , got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,yea , got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
I,, got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,, got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
I,well , got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1968
I,well , got,albertking,original,ive_made_nights_by_myself,ai monophthongization,1,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,ai monophthongization,0,studio,1960s,AA,1962
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,0,studio,1960s,AA,1968
mind,a , to,albertking,original,ive_made_nights_by_myself,post-consonantal d,0,studio,1960s,AA,1962
and,, leave,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1968
and,, leave,albertking,original,ive_made_nights_by_myself,post-consonantal d,1,studio,1960s,AA,1962
she's,woman , the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1970
she's,woman , the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1967
rising,the , sun,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1970
rising,the , sun,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1967
rising,the , sun,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1970
rising,the , sun,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1967
your ,,,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
your ,,,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
powder,and , ain,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
powder,and , ain,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
ain't,powder , gonna,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
ain't,powder , gonna,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
ain't,powder , gonna,albertking,original,oh_pretty_woman,auxiliary verb,1,studio,1960s,AA,1970
ain't,powder , gonna,albertking,original,oh_pretty_woman,auxiliary verb,1,studio,1960s,AA,1967
she's,because , a,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1970
she's,because , a,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1967
right,woman , down,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1970
right,woman , down,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1967
just ,,,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
just ,,,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
might,, as,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1970
might,, as,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1967
your,leave , skin,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
your,leave , skin,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
what's,, the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1970
what's,, the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1967
matter,the , with,albertking,original,oh_pretty_woman,post-vocalic r,0,studio,1960s,AA,1970
matter,the , with,albertking,original,oh_pretty_woman,post-vocalic r,0,studio,1960s,AA,1967
can't,, make,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
can't,, make,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
matter,no , what,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
matter,no , what,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
I,what , do,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1970
I,what , do,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1967
kept,you , on,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
kept,you , on,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
fooling,on , around,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1970
fooling,on , around,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1967
around ,,,albertking,original,oh_pretty_woman,post-consonantal d,1,studio,1960s,AA,1970
around ,,,albertking,original,oh_pretty_woman,post-consonantal d,1,studio,1960s,AA,1967
I,till , got,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1970
I,till , got,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1967
just ,,,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
just ,,,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
your,off , throne,albertking,original,oh_pretty_woman,post-vocalic r,0,studio,1960s,AA,1970
your,off , throne,albertking,original,oh_pretty_woman,post-vocalic r,0,studio,1960s,AA,1967
using ,,,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1970
using ,,,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1967
my,using , poor,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1970
my,using , poor,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1967
poor,my , heart,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
poor,my , heart,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
heart,poor , for,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
heart,poor , for,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
heart,poor , for,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
heart,poor , for,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
for,heart , just,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
for,heart , just,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
just,for , a,albertking,original,oh_pretty_woman,post-consonantal t,0,studio,1960s,AA,1970
just,for , a,albertking,original,oh_pretty_woman,post-consonantal t,0,studio,1960s,AA,1967
stepping,, stone,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1970
stepping,, stone,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1967
what's,, the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1970
what's,, the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1967
matter,the , with,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
matter,the , with,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
can't,, make,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
can't,, make,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
matter,no , what,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
matter,no , what,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
I,what , do,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1970
I,what , do,albertking,original,oh_pretty_woman,ai monophthongization,0,studio,1960s,AA,1967
alright,s , for,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1970
alright,s , for,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1967
for,alright , you,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
for,alright , you,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
and,, you,albertking,original,oh_pretty_woman,post-consonantal d,1,studio,1960s,AA,1970
and,, you,albertking,original,oh_pretty_woman,post-consonantal d,1,studio,1960s,AA,1967
just ,,,albertking,original,oh_pretty_woman,post-consonantal t,0,studio,1960s,AA,1970
just ,,,albertking,original,oh_pretty_woman,post-consonantal t,0,studio,1960s,AA,1967
doing ,,,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1970
doing ,,,albertking,original,oh_pretty_woman,ing ultimas,1,studio,1960s,AA,1967
can't,you , wade,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
can't,you , wade,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
what's,, the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1970
what's,, the,albertking,original,oh_pretty_woman,zero copula,0,studio,1960s,AA,1967
matter,the , with,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
matter,the , with,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
can't,, make,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1970
can't,, make,albertking,original,oh_pretty_woman,post-consonantal t,1,studio,1960s,AA,1967
matter,no , what,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1970
matter,no , what,albertking,original,oh_pretty_woman,post-vocalic r,1,studio,1960s,AA,1967
I,what , do,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1970
I,what , do,albertking,original,oh_pretty_woman,ai monophthongization,1,studio,1960s,AA,1967
I,, wanna,albertking,original,personal_manager,ai monophthongization,1,studio,1960s,AA,1969
I,, wanna,albertking,original,personal_manager,ai monophthongization,1,studio,1960s,AA,1967
your,be , personal,albertking,original,personal_manager,post-vocalic r,1,studio,1960s,AA,1969
your,be , personal,albertking,original,personal_manager,post-vocalic r,1,studio,1960s,AA,1967
manager,personal , baby,albertking,original,personal_manager,post-vocalic r,1,studio,1960s,AA,1969
manager,personal , baby,albertking,original,personal_manager,post-vocalic r,1,studio,1960s,AA,1967
I,, wanna,albertking,original,personal_manager,ai monophthongization,1,studio,1960s,AA,1969
I,, wanna,albertking,original,personal_manager,ai monophthongization,1,studio,1960s,AA,1967
